user_id,content_id,time_spent,rating,timestamp
1523,756,80,5,2025-07-22 05:13:42
2402,1236,11,3,2023-09-06 14:38:51
3520,1635,133,5,2024-03-25 17:04:34
4016,1760,73,4,2025-11-08 02:07:00
1958,658,83,4,2024-02-10 20:30:21
876,1082,27,3,2023-03-30 04:27:20
332,299,26,4,2023-11-30 15:41:14
3314,1840,42,2,2024-10-24 12:32:30
32,1089,215,4,2025-05-27 14:12:47
4377,737,28,5,2025-04-20 01:46:20
3470,388,33,1,2024-07-20 14:28:37
4672,1800,43,5,2025-08-12 10:07:42
2702,346,94,3,2023-07-31 02:04:20
734,156,12,3,2023-08-07 01:36:01
2799,1844,63,3,2025-04-19 23:35:11
867,342,57,5,2025-05-28 12:55:04
331,1999,20,1,2024-08-17 07:38:43
2337,1844,91,3,2025-07-24 01:44:52
2161,243,75,3,2025-03-21 10:00:39
967,141,40,3,2024-08-09 21:40:42
4411,1025,9,1,2024-01-03 17:56:16
3022,1898,78,5,2024-05-08 14:59:36
4151,1825,5,1,2023-07-07 17:21:20
4901,450,148,5,2025-10-31 23:49:54
4901,500,72,5,2025-12-09 00:58:49
1043,1929,129,5,2025-10-07 21:58:49
779,833,106,4,2025-02-24 23:48:50
4463,1508,22,3,2023-07-04 00:57:37
1252,1075,81,4,2025-11-06 21:23:15
761,1495,143,5,2023-10-05 14:23:53
647,79,38,5,2025-07-09 09:55:27
567,188,25,3,2024-06-22 05:24:51
925,1499,71,3,2025-12-03 16:56:30
2735,1414,53,3,2023-11-11 06:14:47
786,577,38,3,2023-08-09 23:49:13
669,1227,218,5,2025-08-30 11:03:04
14,1041,68,3,2025-06-30 04:49:42
1869,164,36,4,2023-08-23 11:29:37
252,1324,4,2,2025-01-05 12:13:05
4439,478,71,3,2024-06-08 03:12:23
3883,35,86,5,2025-06-07 21:53:58
115,759,42,4,2023-02-23 09:12:53
2272,114,14,1,2023-10-12 02:53:59
3095,834,13,3,2023-08-08 21:53:07
926,1422,94,3,2024-09-05 17:53:44
3668,224,230,5,2023-08-20 18:16:23
2505,1529,51,3,2024-03-18 23:46:45
1763,1074,166,4,2025-01-27 12:23:13
4291,1562,126,4,2024-04-18 20:35:01
2337,1911,43,3,2024-10-31 08:12:14
893,1217,49,4,2025-12-10 07:02:17
4388,1453,19,4,2024-11-28 04:49:14
1466,1083,74,5,2024-05-27 20:23:05
4530,1896,65,5,2025-12-10 19:17:45
2437,1071,41,5,2025-09-22 17:48:50
828,805,80,3,2025-04-09 06:27:11
2392,1371,25,4,2025-02-08 04:19:27
1162,1141,44,3,2024-09-20 21:22:36
2018,1551,57,5,2023-02-13 08:49:01
2130,1757,35,3,2025-02-27 03:22:52
1265,689,119,5,2025-08-04 03:15:40
1266,1985,20,4,2024-03-29 17:59:22
1819,276,63,4,2024-04-18 08:25:25
4827,1116,21,2,2024-04-27 16:37:12
2619,1537,62,4,2024-12-10 00:44:46
559,960,92,3,2023-07-08 01:38:21
3954,1458,68,3,2024-12-06 06:15:27
4271,1468,24,4,2023-04-28 16:46:24
4206,1359,28,5,2024-10-04 23:26:43
3741,1913,27,4,2024-06-13 04:10:52
1293,322,147,4,2024-12-31 06:30:36
8,1127,26,4,2023-02-14 10:46:09
4961,434,8,1,2024-01-16 11:17:18
3013,1179,46,4,2023-09-02 17:25:06
2901,1859,36,4,2024-01-28 15:44:35
3640,1961,45,3,2025-04-26 14:29:05
1411,1027,92,4,2023-07-23 22:03:07
4142,756,85,5,2024-02-27 00:11:18
3459,781,90,4,2024-06-12 16:18:28
4262,700,78,4,2025-03-11 08:29:40
1366,624,88,5,2024-03-21 21:09:01
407,82,23,3,2024-10-24 03:21:41
2188,482,164,4,2025-07-29 04:05:15
3298,1964,56,5,2023-11-30 18:56:47
1800,1256,177,5,2024-11-18 01:55:27
3937,1913,29,4,2023-10-23 21:31:12
125,1886,36,4,2025-09-28 07:57:51
2030,1267,90,4,2023-04-28 05:08:42
3022,1703,107,4,2024-03-19 02:56:27
1189,587,13,2,2025-12-04 13:30:39
3337,825,47,4,2025-03-01 07:08:33
3517,248,133,4,2023-09-10 03:31:53
1186,406,77,4,2023-05-08 03:41:24
2789,676,39,5,2023-01-06 03:19:06
3509,1135,64,4,2025-08-14 02:14:33
2098,1509,108,4,2025-03-06 00:54:24
4436,617,40,5,2024-10-25 02:22:51
1170,167,139,5,2024-06-19 22:10:32
4779,886,210,5,2024-11-29 00:13:13
2801,1881,139,5,2024-04-25 07:26:35
4696,4,60,4,2025-09-15 03:12:56
1561,209,6,2,2025-04-27 09:40:47
917,1280,8,1,2024-02-04 10:18:15
3142,90,34,4,2023-07-27 20:51:27
4370,20,211,4,2023-08-01 02:43:40
2605,654,43,3,2025-01-09 20:53:40
1345,1712,81,4,2024-09-08 18:57:46
3194,1447,9,2,2023-02-03 22:53:14
4649,1459,68,3,2025-02-01 03:25:18
2228,1568,58,4,2025-12-12 04:35:51
3839,1496,59,5,2025-08-09 13:22:07
3227,1144,167,4,2023-05-18 09:55:34
3571,801,134,4,2024-10-22 23:36:42
3583,776,88,3,2024-11-23 18:38:13
4606,1323,122,4,2024-12-03 00:35:32
1263,1444,11,3,2025-05-16 11:55:06
1225,7,52,4,2024-02-06 05:47:01
2395,452,51,5,2025-03-02 05:42:09
3272,1174,48,2,2024-09-03 03:32:58
3595,410,89,4,2024-11-20 03:31:23
1285,572,51,5,2023-08-23 03:21:44
4185,360,119,5,2023-01-10 01:23:29
2493,1650,86,5,2024-08-14 21:36:24
2850,160,116,5,2024-12-02 20:08:50
4384,924,56,3,2025-11-04 17:17:10
1158,120,72,4,2025-11-17 13:21:47
2864,1582,148,5,2025-03-06 05:01:52
2197,1595,57,5,2023-05-09 12:12:37
2106,479,129,5,2024-06-03 17:54:47
3117,1302,51,3,2025-04-04 20:17:36
2247,1174,107,3,2025-08-06 04:54:15
4226,1916,84,4,2025-03-07 11:38:52
945,1335,38,4,2024-06-05 22:35:46
1225,96,97,4,2023-09-21 02:56:58
1841,427,92,3,2025-08-18 16:40:45
815,1345,166,4,2023-11-05 08:42:03
2757,398,11,2,2025-11-13 18:50:00
4375,125,101,4,2024-05-18 16:10:31
136,477,35,2,2024-04-29 20:08:32
1146,947,53,3,2023-06-13 21:49:18
4281,521,68,4,2025-03-04 11:12:32
2493,1083,40,3,2023-12-16 01:24:23
105,80,85,5,2025-07-25 05:51:32
2708,565,76,4,2023-06-12 17:08:00
1961,1049,36,4,2023-02-17 03:09:34
1775,1179,63,5,2025-07-22 10:00:28
390,1503,184,4,2023-04-14 00:30:52
889,457,18,3,2024-10-13 13:37:57
2320,1949,37,4,2024-02-27 10:42:23
4116,379,23,4,2023-01-04 16:06:16
4392,390,76,4,2025-01-30 11:57:47
951,594,29,5,2024-09-29 03:38:18
156,1553,34,3,2025-02-04 06:57:46
695,428,71,4,2024-12-24 12:37:08
941,19,70,2,2025-08-31 20:59:21
106,1844,55,2,2023-01-05 12:37:58
1562,795,36,3,2024-05-11 06:43:51
887,1949,24,3,2023-03-27 17:07:09
4473,1603,118,4,2025-08-19 13:34:42
3437,1090,105,4,2023-12-25 05:13:21
2530,1253,22,3,2023-10-09 18:37:52
3161,1360,33,2,2024-04-13 09:31:18
229,160,90,4,2023-04-02 01:54:59
4470,1705,49,3,2024-02-19 05:24:37
4842,665,87,5,2024-10-12 22:00:43
4200,201,75,4,2023-03-02 07:36:59
115,737,19,4,2023-07-07 00:38:15
4236,1757,78,4,2024-08-21 02:48:35
403,1216,53,5,2024-11-12 10:42:48
364,1906,88,3,2023-03-27 09:55:08
4730,1277,28,3,2024-02-29 06:55:29
1709,39,125,4,2025-04-22 08:51:03
2672,124,132,4,2024-09-02 02:44:20
4629,1531,20,4,2024-07-25 00:05:07
4647,1906,67,2,2024-08-11 19:43:31
174,1569,210,4,2023-12-11 07:55:07
723,1494,113,4,2025-06-15 03:04:15
3098,261,72,5,2024-07-08 10:24:42
3414,195,62,4,2025-05-26 04:33:38
1128,229,25,4,2024-05-08 05:04:02
3379,84,28,3,2024-07-18 03:45:25
3331,551,89,5,2023-10-01 07:24:51
259,1389,73,3,2025-08-03 14:04:03
552,1863,11,1,2023-10-22 05:38:04
1102,1036,64,4,2024-01-09 01:24:09
3788,337,49,2,2024-04-06 02:50:52
1240,387,27,5,2024-08-25 12:09:14
1874,1005,56,3,2025-07-10 03:06:02
903,1174,83,3,2024-05-14 07:54:53
195,768,112,4,2025-06-07 05:42:05
3337,984,42,5,2024-08-01 15:12:58
3696,1010,21,2,2023-05-18 01:41:31
986,1851,85,5,2023-03-19 23:13:38
1126,237,5,1,2025-01-30 08:07:53
3834,1568,30,2,2024-07-16 17:23:34
762,1960,87,5,2024-04-15 06:27:54
1489,1626,55,4,2023-05-25 12:41:43
542,39,72,3,2025-11-16 23:03:36
935,1309,74,4,2025-02-09 19:14:09
3981,1016,63,3,2024-08-17 08:39:37
1668,491,113,3,2025-01-15 13:22:43
847,391,8,1,2024-08-24 03:36:40
1621,474,147,4,2025-05-28 12:30:56
1858,1834,108,4,2023-08-04 10:50:03
1035,1732,81,5,2025-12-29 03:08:47
3294,1053,54,2,2025-05-20 06:14:31
3507,198,89,4,2024-01-04 16:20:45
1120,117,4,1,2023-07-23 23:13:43
2690,29,86,5,2023-12-14 13:10:03
4459,141,71,5,2024-02-03 08:18:52
2045,930,27,4,2025-10-21 07:13:36
3145,1781,58,5,2025-12-12 18:44:23
3644,339,54,4,2024-01-17 20:51:54
2470,1482,8,1,2024-03-25 06:59:49
1382,900,36,3,2023-01-28 23:04:19
910,1723,38,2,2024-07-19 22:13:26
1362,306,68,5,2025-08-13 22:05:22
3169,1058,216,5,2023-05-30 00:11:40
1307,746,52,5,2024-08-24 22:37:09
2578,385,155,5,2025-02-05 08:12:41
4181,55,47,3,2025-06-08 21:13:13
4284,1084,9,2,2025-01-16 12:53:29
1425,645,74,4,2024-04-05 09:49:00
2375,511,102,5,2024-02-21 09:47:27
3969,771,54,3,2024-06-15 14:58:24
3829,495,56,4,2023-10-06 13:54:47
754,914,81,5,2025-08-21 04:32:09
649,487,20,2,2024-07-31 13:02:22
3839,1546,59,5,2025-08-14 10:16:22
2696,1863,34,3,2023-08-21 16:46:07
2675,492,145,4,2023-05-12 07:30:30
67,1715,38,3,2024-11-30 20:24:03
4540,424,86,5,2023-10-11 01:15:50
3477,213,39,3,2025-11-24 08:00:25
4916,951,52,4,2025-06-10 10:48:59
866,1854,64,5,2023-10-12 22:25:42
1602,868,93,3,2023-11-08 14:21:34
3087,1693,53,5,2024-02-12 17:31:27
4936,517,111,5,2024-07-18 22:32:36
4908,1816,120,4,2024-03-26 21:38:11
4693,884,48,3,2023-01-03 08:49:27
4059,340,39,4,2024-03-06 06:26:16
1243,1417,52,4,2025-04-05 21:53:46
1572,1479,43,3,2025-01-14 05:15:04
1684,1930,17,2,2023-01-05 18:34:25
2610,344,43,3,2023-07-16 09:06:36
2361,650,111,5,2024-07-01 10:07:04
863,1548,34,3,2024-01-18 17:52:00
3576,1896,74,5,2025-05-05 23:46:40
685,1951,120,4,2025-04-07 11:56:41
4722,159,51,5,2024-12-24 10:32:07
275,563,103,5,2023-04-08 07:38:56
2352,1003,96,4,2025-05-03 18:25:09
3317,1527,63,4,2024-08-27 19:46:49
3166,1511,42,3,2024-11-03 00:37:29
496,1575,26,4,2025-12-02 19:23:22
985,656,55,3,2025-10-28 20:52:37
829,1248,47,4,2025-02-28 08:31:58
858,1184,58,4,2025-09-25 04:03:43
3953,517,57,3,2024-06-19 12:04:41
2744,1587,87,3,2023-10-08 12:55:39
3249,946,41,4,2024-09-04 17:01:30
2199,1055,117,5,2025-07-15 06:46:18
2397,912,77,5,2023-12-22 03:06:05
3535,223,58,3,2024-06-27 18:14:32
4997,1364,133,5,2025-07-08 11:11:28
3859,1515,45,4,2024-02-28 11:20:31
3910,279,26,4,2025-06-29 01:57:49
4569,735,55,4,2025-03-28 08:50:34
1368,1862,107,4,2023-12-20 08:05:48
1884,1117,69,4,2023-07-26 14:06:08
4963,545,72,4,2023-05-08 06:20:35
1057,617,39,5,2025-12-11 14:42:53
3706,147,37,4,2023-04-02 07:27:32
3115,110,73,5,2024-10-12 00:21:13
4493,1784,27,5,2025-06-18 14:51:01
3464,227,176,4,2025-09-24 12:46:20
1945,172,58,4,2023-10-16 11:15:29
1987,1668,69,4,2024-03-09 22:12:28
3834,545,54,3,2024-04-19 12:17:40
1312,1979,153,3,2024-04-07 03:15:04
1594,1234,67,5,2023-04-08 03:39:31
2757,1042,32,3,2025-01-04 10:28:18
4126,1793,95,4,2024-01-04 09:16:29
2457,1964,51,4,2024-03-29 05:44:21
4306,73,61,3,2024-01-25 12:20:00
4479,910,58,3,2025-12-22 07:32:31
3186,485,21,3,2024-12-04 02:13:22
4740,271,43,4,2024-08-25 00:54:18
3615,1274,129,4,2024-01-14 18:13:51
2032,1940,115,5,2023-08-06 18:06:17
3625,408,20,2,2025-05-21 11:41:19
4194,543,53,3,2023-11-16 01:00:47
4134,63,117,5,2024-03-30 10:30:43
1657,355,226,5,2024-09-02 18:22:22
4243,325,118,4,2023-10-17 07:45:30
4575,790,77,4,2025-12-10 03:23:28
4982,1305,40,3,2025-06-14 05:11:05
1560,16,78,5,2023-01-03 00:13:32
2629,591,44,5,2024-01-16 17:48:33
2742,374,22,3,2023-08-09 01:41:54
4525,706,41,5,2025-12-01 18:58:00
1519,220,89,3,2024-08-16 07:30:55
3398,967,102,4,2023-08-12 17:36:11
1900,16,54,4,2023-03-12 10:21:22
2318,959,14,3,2023-06-30 12:44:32
618,1738,76,4,2024-07-04 10:08:48
2013,496,8,1,2023-08-16 05:37:00
1151,626,119,3,2024-08-20 23:29:33
4591,273,104,5,2023-06-17 00:57:55
2623,1741,81,5,2024-11-11 06:46:44
3075,1070,78,4,2023-09-21 12:47:49
3235,1155,140,5,2023-10-05 07:00:33
3603,760,38,4,2023-04-22 06:45:12
998,1044,20,2,2024-04-17 17:19:26
2269,1644,54,3,2023-08-07 10:18:37
4447,247,40,5,2025-06-12 01:14:46
1037,411,53,3,2023-06-28 22:45:25
1595,734,58,5,2024-12-22 02:18:01
3546,523,44,5,2024-12-16 23:24:24
1501,1194,75,2,2025-08-08 20:35:19
2379,1232,16,3,2023-09-24 07:29:03
4918,1742,214,5,2025-07-25 07:46:55
925,1893,93,3,2023-12-13 18:45:59
4039,1335,16,3,2023-11-05 03:50:38
963,1966,81,5,2023-12-13 17:32:36
2048,904,65,2,2024-04-22 15:25:22
569,443,208,5,2023-11-01 07:40:39
2525,1389,95,4,2023-08-09 00:24:21
3646,1326,63,3,2024-01-29 15:37:40
3247,127,54,5,2025-03-30 08:53:41
3289,1125,33,2,2023-03-04 10:07:52
2446,1828,123,4,2024-05-03 22:23:59
1634,197,137,5,2025-04-28 22:27:29
4364,115,51,5,2025-05-11 10:14:53
3641,269,92,3,2024-01-04 09:35:31
4566,559,41,4,2025-08-28 00:00:25
3298,928,100,4,2023-08-19 16:06:00
2880,1051,64,5,2025-12-18 02:39:56
2308,1802,57,3,2024-03-05 15:41:43
2445,629,121,3,2023-07-29 23:40:57
1706,706,37,4,2025-01-12 22:25:22
4219,1000,36,4,2025-01-24 12:17:33
929,339,37,3,2025-12-27 19:32:05
3047,10,151,4,2023-08-06 03:49:06
302,1486,175,4,2023-09-07 22:25:01
419,181,107,5,2025-09-06 05:55:48
134,668,69,3,2025-04-21 18:22:01
2495,677,168,5,2023-10-12 10:25:59
913,102,78,5,2025-01-27 01:50:03
2062,1686,54,4,2024-10-20 15:48:54
3609,54,103,5,2023-07-06 14:35:48
2538,1926,59,5,2024-10-21 17:47:25
2530,197,114,4,2024-01-23 02:41:22
1012,1531,27,5,2023-09-05 16:50:53
1655,1187,73,5,2025-01-22 23:45:16
4729,1917,50,3,2023-06-08 04:56:52
600,1374,196,5,2024-04-12 10:16:12
1413,1938,152,4,2025-06-10 13:49:02
58,1214,46,4,2024-08-18 22:59:14
4329,1443,209,4,2024-02-20 03:49:25
3505,985,67,4,2023-09-30 09:14:51
4844,928,23,1,2025-11-18 11:17:07
3990,911,23,3,2025-10-09 17:31:19
1612,1425,133,5,2025-04-09 11:17:59
296,886,206,4,2023-11-03 15:28:28
4854,1943,19,3,2023-12-03 22:37:30
4740,215,37,3,2024-04-12 06:48:54
1309,1971,79,4,2025-03-04 02:48:18
3905,1073,184,4,2024-12-04 05:38:04
995,1966,45,3,2023-10-26 11:03:58
3771,480,3,1,2024-03-10 15:03:08
2989,695,44,4,2024-08-20 17:09:00
1394,1181,154,5,2025-06-03 12:26:57
1600,848,2,1,2025-03-02 04:39:41
2790,1593,24,3,2023-05-01 06:14:05
985,543,62,3,2023-10-28 17:52:38
2251,1599,104,4,2023-10-31 02:51:41
3036,1331,133,4,2023-12-15 01:41:44
219,497,28,4,2023-03-18 08:19:39
2587,1122,30,1,2024-08-23 10:54:47
2870,535,106,5,2023-10-16 11:05:54
665,743,235,5,2025-09-11 14:00:29
40,503,17,3,2023-06-01 23:49:12
148,1361,76,5,2025-02-09 14:51:11
4474,500,14,2,2025-09-15 16:12:04
3797,718,42,4,2024-02-22 08:49:49
4808,721,150,4,2025-11-10 19:06:12
4707,636,114,5,2023-12-24 19:16:57
1631,464,52,3,2024-02-14 20:23:11
4497,1339,130,5,2023-02-12 02:36:13
3311,1145,228,5,2025-06-21 23:28:13
458,729,116,5,2025-11-01 14:04:03
2353,1019,73,5,2025-11-21 20:22:18
4855,1780,60,4,2025-08-21 16:55:50
2109,539,89,5,2025-03-20 04:18:07
2163,686,39,4,2025-03-29 09:35:59
4572,215,47,3,2024-06-17 09:55:38
2243,1530,6,2,2025-10-23 21:47:46
1990,1189,144,3,2024-06-19 15:45:43
4691,1339,145,5,2024-12-22 06:23:21
4162,1627,29,5,2025-11-02 23:24:34
2050,1179,62,4,2025-12-18 09:58:36
4368,1316,72,4,2024-08-15 16:32:13
3707,1783,24,2,2025-06-11 09:15:09
122,1607,25,4,2024-05-13 02:15:52
1851,778,44,4,2024-02-11 09:20:51
1882,316,47,3,2023-09-29 19:36:58
3701,198,116,5,2023-09-08 22:20:57
1982,539,63,4,2025-05-23 05:03:32
2360,793,10,2,2025-05-01 21:02:28
886,742,62,4,2025-09-07 07:14:09
3327,364,96,4,2025-11-08 04:10:15
2342,618,184,5,2024-02-26 07:52:58
1467,1874,16,3,2024-05-18 21:14:42
3760,168,23,3,2024-10-08 21:07:57
449,1619,37,2,2024-02-18 16:44:55
1939,1822,31,3,2025-05-31 09:28:33
1389,1098,56,3,2025-04-26 06:36:13
4945,86,45,4,2023-02-19 21:32:27
1662,1363,87,5,2025-04-27 00:17:26
1337,247,40,5,2024-07-26 22:28:01
2641,798,38,4,2023-12-12 13:03:34
2490,1038,52,4,2025-12-30 00:19:54
270,565,17,1,2023-09-15 21:38:59
2429,1848,46,3,2025-10-08 00:30:33
1358,1140,30,2,2024-12-06 14:42:41
1846,137,26,3,2024-09-27 00:26:06
61,1924,72,4,2025-03-02 22:49:55
3710,433,138,5,2024-11-19 07:51:18
1669,221,23,3,2023-11-11 22:17:56
4169,352,55,5,2024-03-07 05:37:17
4167,293,26,5,2023-09-11 09:35:42
34,1667,152,4,2024-06-29 20:57:58
1191,143,75,3,2023-10-07 04:45:11
2108,242,32,2,2023-05-18 12:05:16
2699,578,80,4,2023-05-03 11:46:40
1400,1863,66,5,2025-07-25 11:59:41
951,1247,117,5,2023-06-24 01:04:13
1275,18,55,5,2025-03-09 18:13:31
1731,411,14,1,2024-09-03 00:25:11
1947,1197,11,3,2023-03-13 20:21:05
207,1960,74,4,2023-04-02 23:52:45
4691,1181,33,2,2024-12-02 11:59:23
1157,1197,19,4,2025-06-30 05:23:01
4783,1301,69,4,2024-12-15 05:28:51
4745,1579,227,5,2023-03-05 13:06:01
3936,632,60,4,2023-11-02 03:32:37
3120,1313,171,5,2025-01-11 10:41:49
725,1657,124,4,2025-06-14 18:11:58
4704,260,46,3,2024-09-13 02:57:41
4906,1435,56,4,2024-11-04 05:26:02
1564,207,88,4,2024-09-05 13:51:25
1750,899,204,5,2025-07-25 06:55:23
4627,297,205,5,2025-01-16 20:46:15
634,1762,47,3,2025-07-27 14:17:03
3704,50,10,1,2023-02-20 10:09:09
4733,766,133,5,2024-12-07 10:19:20
2357,1479,64,3,2023-04-01 14:02:07
1145,1993,77,3,2025-02-28 14:23:56
2173,640,104,4,2023-06-20 12:53:20
2447,1147,59,4,2025-06-19 18:19:08
16,1759,102,5,2023-04-13 01:17:17
2152,1070,56,4,2024-07-23 18:33:23
834,429,12,1,2025-07-24 01:21:29
2289,1654,98,4,2023-01-22 10:52:23
146,1949,16,3,2025-07-26 21:22:09
2323,1229,36,3,2025-06-29 09:24:57
3956,1650,46,3,2025-08-31 16:18:07
450,1419,92,4,2023-09-17 16:34:31
2763,1979,235,5,2023-01-07 07:39:37
2044,30,91,4,2023-07-22 11:46:27
1175,1975,73,3,2025-06-20 20:11:27
1862,1854,57,4,2025-04-07 03:32:13
1687,1397,104,4,2025-12-04 03:31:53
2376,1097,30,4,2024-02-13 04:04:20
765,1808,51,3,2025-08-15 10:43:05
1422,151,68,4,2023-03-05 07:09:45
4272,1802,19,2,2025-08-06 09:24:25
1212,620,71,3,2024-07-29 20:00:12
1807,1144,124,3,2024-10-02 18:56:05
526,24,150,3,2025-05-21 11:06:47
1887,992,127,3,2023-11-04 08:59:49
3112,1166,209,5,2025-09-23 07:42:37
1686,1871,47,3,2024-12-26 07:47:48
4774,1455,80,5,2025-02-07 07:34:27
599,862,21,4,2025-07-09 01:16:46
665,300,8,1,2025-12-08 15:32:09
1717,1977,28,5,2025-01-04 18:07:37
722,939,65,5,2024-06-09 09:46:51
1830,1579,30,1,2025-03-09 16:56:25
1885,978,106,4,2024-07-24 12:38:28
2627,1694,41,3,2025-08-05 20:42:38
1223,1041,89,4,2024-04-14 17:12:41
1062,1576,79,5,2024-12-19 19:09:35
1659,77,88,5,2024-10-08 12:14:44
1836,1043,75,4,2023-10-27 14:54:27
3082,1967,52,5,2025-06-11 15:18:27
4504,631,67,5,2024-12-25 20:49:50
2344,1387,27,3,2023-01-04 23:20:11
3333,1822,56,4,2023-03-03 01:01:59
563,1355,186,5,2024-01-18 14:15:10
4687,259,178,4,2023-09-24 05:13:39
3522,1216,33,3,2024-12-06 18:34:26
4473,1615,43,5,2024-11-06 18:26:57
776,452,36,3,2025-09-09 22:26:06
3015,217,89,4,2025-01-09 10:48:58
3233,71,25,5,2023-01-17 02:54:32
4038,1040,80,5,2023-04-23 17:30:42
1544,1516,75,4,2025-09-29 13:53:58
1694,782,30,2,2025-05-26 12:26:16
568,259,57,2,2025-09-21 01:07:35
1096,1121,89,5,2025-05-21 23:44:14
1976,785,67,5,2023-08-07 12:46:35
1978,871,31,3,2024-05-16 00:38:38
2369,1326,157,5,2023-04-25 08:46:40
257,869,74,4,2025-12-03 17:20:07
38,1547,41,5,2023-09-26 23:01:03
196,457,39,5,2024-10-09 13:53:29
4112,19,204,5,2023-11-05 13:29:26
199,913,72,4,2024-06-13 01:37:49
3910,775,41,1,2024-01-10 18:24:57
3156,1521,39,2,2023-01-06 03:36:19
2557,1670,36,4,2023-07-01 22:01:48
3437,280,77,4,2024-04-07 13:56:57
1536,321,34,1,2024-03-16 03:13:52
4264,150,109,5,2024-11-28 23:45:35
1474,1579,209,4,2025-06-23 07:42:14
4028,880,83,4,2025-02-23 16:01:40
1257,573,84,5,2024-04-27 08:57:34
3717,1741,59,4,2023-09-24 15:00:19
1693,513,16,2,2025-05-30 01:48:10
1444,686,22,2,2024-12-01 18:46:46
1142,13,128,4,2025-03-05 15:04:28
448,1853,161,4,2023-09-07 11:44:32
3515,277,88,3,2024-09-04 11:08:59
4957,1295,38,4,2025-11-24 03:44:53
3971,11,11,1,2024-03-30 07:37:39
4089,609,59,4,2023-04-12 16:17:08
2096,268,65,4,2025-04-20 08:21:36
3716,953,54,5,2024-02-08 20:00:35
75,303,20,4,2023-01-03 00:22:37
825,45,30,4,2025-12-19 21:50:33
38,1408,80,5,2024-10-20 08:16:05
619,366,77,4,2025-01-06 09:09:35
47,323,31,3,2025-10-11 15:07:37
4281,1984,113,5,2024-07-24 22:19:02
1720,1083,53,4,2023-10-29 14:55:32
4830,422,183,5,2023-03-23 01:26:58
3520,1771,172,5,2023-06-15 21:13:33
707,1875,69,5,2023-02-12 19:37:22
869,528,74,4,2024-08-19 06:50:03
987,1242,86,4,2023-06-21 09:48:47
3127,782,76,5,2024-08-24 03:09:50
1154,1835,29,2,2025-12-31 16:09:07
1533,193,80,5,2024-12-07 21:26:25
3217,1903,76,3,2024-11-07 07:41:03
3446,1286,103,5,2025-08-01 08:08:40
296,46,61,2,2023-09-02 06:27:16
1812,1416,46,2,2023-12-18 21:17:21
1185,19,89,3,2023-12-02 07:01:11
3921,1675,81,4,2024-06-19 14:34:21
257,898,46,4,2025-09-21 16:33:26
1367,1922,51,4,2024-06-19 03:13:41
898,251,52,5,2025-01-01 05:37:46
1474,1547,41,5,2024-06-08 02:20:22
1922,444,177,4,2023-11-16 21:21:38
1378,1189,211,4,2023-08-04 08:11:45
1591,454,21,3,2025-11-30 21:15:31
493,781,62,3,2024-06-17 13:01:50
634,1678,54,5,2024-08-07 00:57:34
3360,78,55,3,2024-09-30 00:47:41
1669,1184,56,3,2023-01-29 17:35:28
3141,1094,53,4,2023-12-15 18:16:55
3438,1952,52,5,2024-11-02 22:04:26
3253,556,21,2,2023-04-24 16:34:21
3231,1152,69,4,2024-09-26 20:28:21
2287,737,11,2,2025-12-01 00:24:13
1215,751,88,3,2025-09-11 14:01:05
2041,1149,25,3,2024-08-25 13:09:06
3404,272,40,4,2023-02-01 22:54:54
1356,114,94,4,2025-07-17 05:13:16
1191,533,45,2,2025-08-11 13:29:35
3927,1627,14,3,2024-03-22 03:06:41
1989,1816,80,3,2024-12-11 18:53:41
637,1747,111,5,2023-08-02 11:24:39
4807,626,183,4,2023-03-13 06:58:41
2174,1340,40,5,2024-03-07 03:26:20
704,837,177,5,2025-02-19 05:49:51
2068,1598,107,4,2023-01-22 13:27:41
1231,383,26,4,2023-04-07 09:55:32
3706,68,43,4,2024-01-24 17:47:09
3649,1380,10,2,2024-04-05 18:33:22
3511,1058,126,3,2023-02-09 03:57:28
727,1789,161,4,2023-12-08 03:43:30
660,541,44,5,2025-12-03 11:30:54
3028,838,42,3,2025-07-19 22:58:30
4813,1260,159,5,2024-08-03 12:23:21
3324,148,32,1,2023-09-14 18:58:03
1488,1515,41,4,2025-09-22 17:37:49
1950,1499,103,5,2024-05-29 16:00:31
3847,1414,81,5,2024-01-03 22:20:58
3867,1981,52,5,2025-11-04 05:41:23
1110,1620,73,4,2023-08-23 13:47:59
4958,28,72,4,2024-07-06 20:09:44
168,510,148,5,2025-07-06 13:13:57
1733,302,134,5,2025-04-09 02:09:57
3044,1403,198,5,2023-06-01 01:26:21
2212,253,165,4,2025-05-25 20:45:11
2783,855,38,3,2024-11-25 22:04:28
4111,1912,127,4,2024-09-20 22:19:35
3726,1277,52,5,2024-06-27 15:55:00
3860,162,68,3,2023-03-23 00:50:53
2379,1338,90,4,2025-02-13 00:33:51
531,620,176,5,2024-07-07 22:57:51
349,1443,128,3,2024-08-10 09:12:10
4575,253,29,1,2024-10-25 09:20:57
1068,1060,61,4,2025-08-15 06:45:20
2779,1171,175,5,2023-05-05 17:28:52
2895,152,9,2,2024-02-24 02:31:48
4578,755,38,3,2024-11-16 07:11:32
998,399,34,4,2025-11-17 23:50:30
1342,354,131,3,2024-07-25 03:21:26
2304,1064,84,5,2023-07-19 09:20:37
967,145,47,4,2024-12-24 14:32:38
1812,834,10,3,2023-02-02 04:09:06
3198,1739,29,4,2023-03-24 14:47:39
